,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
2453,34,0,2,404,1,2,4,5,2454,3,0,98,3,2,0,4,2,6687,6163,1,0,11,3,4,0,14,2,4,14,11,4,11
2454,28,0,2,736,2,26,3,1,2455,3,1,48,2,2,7,1,1,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4
2455,31,1,2,330,1,22,4,3,2456,4,1,98,3,2,4,3,1,6179,21057,1,1,15,3,4,2,10,3,2,10,2,6,7
2456,39,0,2,1498,2,21,4,1,2457,1,1,44,2,2,7,4,1,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4
2457,51,0,1,541,2,2,3,2,2458,2,1,52,3,3,7,2,1,10596,15395,2,0,11,3,2,0,14,5,3,4,2,3,2
2458,41,0,1,1200,1,22,3,1,2459,4,0,75,3,2,6,4,0,5467,13953,3,1,14,3,1,2,12,4,2,6,2,3,3
2459,37,0,2,1439,1,4,1,1,2460,3,1,54,3,1,6,3,1,2996,5182,7,1,15,3,4,0,8,2,3,6,4,1,3
2460,33,0,1,1111,2,5,1,1,2461,2,1,61,3,2,7,4,1,9998,19293,6,0,13,3,1,0,8,2,4,5,4,1,2
2461,32,0,2,499,2,2,1,2,2462,3,1,36,3,2,7,2,1,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2
2462,39,0,0,1485,1,25,2,1,2463,3,1,71,3,3,0,3,1,10920,3449,3,0,21,4,2,1,13,2,3,6,4,0,5
2463,25,0,2,1372,2,18,1,1,2464,1,1,93,4,2,7,3,1,6232,12477,2,0,11,3,2,0,6,3,2,3,2,1,2
2464,52,0,1,322,1,28,2,3,2465,4,0,59,4,4,4,3,1,13247,9731,2,1,11,3,2,1,24,3,2,5,3,0,2
2465,43,0,2,930,1,6,3,3,2466,1,0,73,2,2,6,3,2,4081,20003,1,1,14,3,1,0,20,3,1,20,7,1,8
2466,27,0,2,205,2,10,3,2,2467,4,0,98,2,2,7,4,1,5769,7100,1,1,11,3,4,0,6,3,3,6,2,4,4
2467,27,1,2,135,1,17,4,1,2468,4,0,51,3,1,6,3,2,2394,25681,1,1,13,3,4,0,8,2,3,8,2,7,7
2468,26,0,2,683,1,2,1,3,2469,1,1,36,2,1,6,4,2,3904,4050,0,0,12,3,4,0,5,2,3,4,3,1,1
2469,42,0,2,1147,0,10,3,0,2470,3,0,31,3,4,3,1,1,16799,16616,0,0,14,3,3,1,21,5,3,20,7,0,9
2470,52,0,2,258,1,8,4,4,2471,3,0,54,3,1,2,1,1,2950,17363,9,0,13,3,3,0,12,2,1,5,4,0,4
2471,37,0,2,1462,1,11,3,3,2472,1,0,94,3,1,2,3,2,3629,19106,4,0,18,3,1,0,8,6,3,3,2,0,2
2472,35,0,1,200,1,18,2,1,2473,3,1,60,3,3,4,4,2,9362,19944,2,0,11,3,3,0,10,2,3,2,2,2,2
2473,25,0,2,949,1,1,3,5,2474,1,1,81,3,1,2,4,1,3229,4910,4,0,11,3,2,1,7,2,2,3,2,0,2
2474,26,0,2,652,1,7,3,4,2475,3,1,100,4,1,2,1,2,3578,23577,0,0,12,3,4,0,8,2,3,7,7,0,7
2475,29,0,2,332,0,17,3,4,2476,2,1,51,2,3,1,1,2,7988,9769,1,0,13,3,1,0,10,3,2,10,9,0,9
2476,49,1,1,1475,1,28,2,1,2477,1,1,97,2,2,2,1,2,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3
2477,29,1,1,337,1,14,1,4,2478,3,0,84,3,3,0,4,2,7553,22930,0,1,12,3,1,0,9,1,3,8,7,7,7
2478,54,0,2,971,1,1,3,3,2479,4,0,54,3,4,5,4,2,17328,5652,6,0,19,3,4,0,29,3,2,20,7,12,7
2479,58,0,2,1055,1,1,3,3,2480,4,0,76,3,5,5,1,1,19701,22456,3,1,21,4,3,1,32,3,3,9,8,1,5
2480,55,0,2,1136,1,1,4,3,2481,2,1,81,4,4,5,4,0,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0
2481,36,0,2,1174,2,3,4,2,2482,1,0,99,3,2,7,2,2,9278,20763,3,1,16,3,4,0,15,3,3,5,4,0,1
2482,31,1,1,667,2,1,4,1,2483,2,0,50,1,1,8,3,2,1359,16154,1,0,12,3,2,0,1,3,3,1,0,0,0
2483,30,0,2,855,2,7,4,2,2484,4,0,73,3,2,7,1,0,4779,12761,7,0,14,3,2,2,8,3,3,3,2,0,2
2484,31,0,2,182,1,8,5,1,2485,1,0,93,3,4,5,2,2,16422,8847,3,0,11,3,3,0,9,3,4,3,2,1,0
2485,34,0,1,560,1,1,4,4,2486,4,1,91,3,1,6,1,0,2996,20284,5,0,14,3,3,2,10,2,3,4,3,1,3
2486,31,1,2,202,1,8,3,1,2487,1,0,34,2,1,6,2,2,1261,22262,1,0,12,3,3,0,1,3,4,1,0,0,0
2487,27,0,2,1377,1,11,1,1,2488,2,1,91,3,1,2,1,1,2099,7679,0,0,14,3,2,0,6,3,4,5,0,1,4
2488,36,0,2,172,1,4,4,1,2489,1,1,37,2,2,2,4,2,5810,22604,1,0,16,3,3,0,10,2,2,10,4,1,8
2489,36,0,2,329,2,16,4,2,2490,3,0,98,2,2,7,1,1,5647,13494,4,0,13,3,1,2,11,3,2,3,2,0,2
2490,47,0,2,465,1,1,3,5,2491,1,1,74,3,1,6,4,1,3420,10205,7,0,12,3,3,1,17,2,2,6,5,1,2
2491,25,1,2,383,2,9,2,1,2492,1,1,68,2,1,8,1,1,4400,15182,3,0,12,3,1,0,6,2,3,3,2,2,2
2492,37,0,0,1413,1,5,2,5,2493,3,1,84,4,1,2,3,2,3500,25470,0,0,14,3,1,0,7,2,1,6,5,1,3
2493,56,0,2,1255,1,1,2,1,2494,1,0,90,3,1,6,1,1,2066,10494,2,0,22,4,4,1,5,3,4,3,2,1,0
2494,47,0,2,359,1,2,4,3,2495,1,0,82,3,4,5,3,1,17169,26703,3,0,19,3,2,2,26,2,4,20,17,5,6
2495,24,0,2,1476,2,4,1,3,2496,4,0,42,3,2,7,3,1,4162,15211,1,1,12,3,3,2,5,3,3,5,4,0,3
2496,32,0,2,601,2,7,5,2,2497,4,1,97,3,2,7,4,1,9204,23343,4,0,12,3,3,1,7,3,2,4,3,0,3
2497,34,0,2,401,1,1,3,1,2498,4,0,86,2,1,2,2,1,3294,3708,5,0,17,3,1,1,7,2,2,5,4,0,2
2498,41,0,2,1283,1,5,5,3,2499,2,1,90,4,1,6,3,1,2127,5561,2,1,12,3,1,0,7,5,2,4,2,0,3
2499,40,0,0,663,1,9,4,4,2500,3,1,81,3,2,2,3,0,3975,23099,3,0,11,3,3,2,11,2,4,8,7,0,7
2500,31,0,2,326,2,8,2,1,2501,1,1,31,3,3,7,4,0,10793,8386,1,0,18,3,1,1,13,5,3,13,7,9,9
2501,46,1,2,377,2,9,3,2,2502,1,1,52,3,3,7,4,0,10096,15986,4,0,11,3,1,1,28,1,4,7,7,4,3
2502,39,1,0,592,1,2,3,1,2503,1,0,54,2,1,2,1,2,3646,17181,2,1,23,4,2,0,11,2,4,1,0,0,0
2503,31,1,1,1445,1,1,5,1,2504,3,0,100,4,3,4,2,2,7446,8931,1,0,11,3,1,0,10,2,3,10,8,4,7
2504,45,0,2,1038,1,20,3,3,2505,2,1,95,1,3,0,1,0,10851,19863,2,1,18,3,2,1,24,2,3,7,7,0,7
2505,31,0,2,1398,0,8,2,3,2506,4,0,96,4,1,1,2,2,2109,24609,9,0,18,3,4,0,8,3,3,3,2,0,2
2506,31,1,1,523,1,2,3,1,2507,2,1,94,3,1,2,4,1,3722,21081,6,1,13,3,3,1,7,2,1,2,2,2,2
2507,45,0,2,1448,1,29,3,5,2508,2,1,55,3,3,4,4,1,9380,14720,4,1,18,3,4,2,10,4,4,3,1,1,2
2508,48,0,2,1221,2,7,3,2,2509,3,1,96,3,2,7,1,0,5486,24795,4,0,11,3,1,3,15,3,3,2,2,2,2
2509,34,1,2,1107,0,9,4,5,2510,1,0,52,3,1,1,3,1,2742,3072,1,0,15,3,4,0,2,0,3,2,2,2,2
2510,40,0,0,218,1,8,1,3,2511,4,1,55,2,3,5,2,0,13757,25178,2,0,11,3,3,1,16,5,3,9,8,4,8
2511,28,0,2,866,2,5,3,3,2512,4,1,84,3,2,7,1,2,8463,23490,0,0,18,3,4,0,6,4,3,5,4,1,3
2512,44,0,0,981,1,5,3,1,2513,3,1,90,2,1,2,3,2,3162,7973,3,0,14,3,4,0,7,5,3,5,2,0,3
2513,53,0,2,447,1,2,3,3,2514,4,1,39,4,4,5,2,2,16598,19764,4,0,12,3,2,0,35,2,2,9,8,8,8
2514,49,0,2,1495,1,5,4,5,2515,1,1,96,3,2,0,3,1,6651,21534,2,0,14,3,2,1,20,0,2,3,2,1,2
2515,40,0,2,896,1,2,3,3,2516,3,1,68,3,1,6,3,0,2345,8045,2,0,14,3,3,1,8,3,4,3,1,1,2
2516,44,0,2,1467,1,20,3,1,2517,4,1,49,3,1,6,2,2,3420,21158,1,0,13,3,3,0,6,3,2,5,2,1,3
2517,33,0,1,430,2,7,3,3,2518,4,1,54,3,2,7,1,1,4373,17456,0,0,14,3,1,2,5,2,3,4,3,0,3
2518,34,0,2,1326,2,3,3,4,2519,4,1,81,1,2,7,1,2,4759,15891,3,0,18,3,4,0,15,2,3,13,9,3,12
2519,30,0,2,1358,2,16,1,1,2520,4,1,96,3,2,7,3,1,5301,2939,8,0,15,3,3,2,4,2,2,2,1,2,2
2520,42,0,1,748,1,9,2,3,2521,1,0,74,3,1,2,4,2,3673,16458,1,0,13,3,3,0,12,3,3,12,9,5,8
2521,44,0,1,383,2,1,5,2,2522,1,0,79,3,2,7,3,1,4768,9282,7,0,12,3,3,1,11,4,2,1,0,0,0
2522,30,0,0,990,1,7,3,5,2523,3,1,64,3,1,6,3,0,1274,7152,1,0,13,3,2,2,1,2,2,1,0,0,0
2523,57,0,2,405,1,1,2,1,2524,2,1,93,4,2,6,3,1,4900,2721,0,0,24,4,1,1,13,2,2,12,9,2,8
2524,49,0,2,1490,1,7,4,1,2525,3,1,35,3,3,0,2,0,10466,20948,3,0,14,3,2,2,29,3,3,8,7,0,7
2525,34,0,1,829,1,15,3,3,2526,2,1,71,3,4,5,1,0,17007,11929,7,0,14,3,4,2,16,3,2,14,8,6,9
2526,28,1,1,1496,2,1,3,5,2527,1,1,92,3,1,8,3,1,2909,15747,3,0,15,3,4,1,5,3,4,3,2,1,2
2527,29,1,1,115,2,13,3,5,2528,1,0,51,3,2,7,2,2,5765,17485,5,0,11,3,1,0,7,4,1,5,3,0,0
2528,34,1,2,790,2,24,4,3,2529,1,0,40,2,2,7,2,2,4599,7815,0,1,23,4,3,0,16,2,4,15,9,10,10
2529,35,0,2,660,2,7,1,1,2530,4,1,76,3,1,8,3,1,2404,16192,1,0,13,3,1,1,1,3,3,1,0,0,0
2530,24,1,1,381,1,9,3,3,2531,2,1,89,3,1,2,1,2,3172,16998,2,1,11,3,3,0,4,2,2,0,0,0,0
2531,24,0,0,830,2,13,2,1,2532,4,0,78,3,1,8,2,1,2033,7103,1,0,13,3,3,1,1,2,3,1,0,0,0
2532,44,0,1,1193,1,2,1,3,2533,2,1,86,3,3,4,3,2,10209,19719,5,1,18,3,2,0,16,2,2,2,2,2,2
2533,29,0,2,1246,2,19,3,1,2534,3,1,77,2,2,7,3,0,8620,23757,1,0,14,3,3,2,10,3,3,10,7,0,4
2534,30,0,2,330,0,1,3,1,2535,3,1,46,3,1,1,3,0,2064,15428,0,0,21,4,1,1,6,3,4,5,3,1,3
2535,55,0,2,1229,1,4,4,1,2536,4,1,30,3,2,0,3,1,4035,16143,0,1,16,3,2,0,4,2,3,3,2,1,2
2536,33,0,2,1099,1,4,4,3,2537,1,0,82,2,1,2,2,1,3838,8192,8,0,11,3,4,0,8,5,3,5,4,0,2
2537,47,0,2,571,2,14,3,3,2538,3,0,78,3,2,7,3,1,4591,24200,3,1,17,3,3,1,11,4,2,5,4,1,2
2538,28,1,1,289,1,2,2,3,2539,3,1,38,2,1,2,1,2,2561,5355,7,0,11,3,3,0,8,2,2,0,0,0,0
2539,28,0,2,1423,1,1,3,1,2540,1,1,72,2,1,6,3,0,1563,12530,1,0,14,3,4,1,1,2,1,1,0,0,0
2540,28,0,1,467,2,7,3,1,2541,3,1,55,3,2,7,1,2,4898,11827,0,0,14,3,4,0,5,5,3,4,2,1,3
2541,49,0,2,271,1,3,2,3,2542,3,0,43,2,2,2,1,1,4789,23070,4,0,25,4,1,1,10,3,3,3,2,1,2
2542,29,0,1,410,1,2,1,1,2543,4,0,97,3,1,2,2,1,3180,4668,0,0,13,3,3,3,4,3,3,3,2,0,2
2543,28,0,2,1083,1,29,1,1,2544,3,1,96,1,2,4,2,1,6549,3173,1,0,14,3,2,2,8,2,2,8,6,1,7
2544,33,0,2,516,1,8,5,1,2545,4,1,69,3,2,0,3,2,6388,22049,2,1,17,3,1,0,14,6,3,0,0,0,0
2545,32,0,2,495,1,10,3,3,2546,3,1,64,3,3,3,4,2,11244,21072,2,0,25,4,2,0,10,5,4,5,2,0,0
2546,54,0,1,1050,1,11,4,3,2547,2,0,87,3,4,3,4,0,16032,24456,3,0,20,4,1,1,26,2,3,14,9,1,12
2547,29,1,2,224,1,1,4,5,2548,1,1,100,2,1,6,1,2,2362,7568,6,0,13,3,3,0,11,2,1,9,7,0,7
2548,44,0,2,136,1,28,3,1,2549,4,1,32,3,4,5,1,1,16328,22074,3,0,13,3,3,1,24,1,4,20,6,14,17
2549,39,0,2,1089,1,6,3,1,2550,2,0,32,3,3,4,2,2,8376,9150,4,0,18,3,4,0,9,3,3,2,0,2,2
2550,46,0,2,228,2,3,3,1,2551,3,0,51,3,4,3,2,1,16606,11380,8,0,12,3,4,1,23,2,4,13,12,5,1
2551,35,0,2,1029,1,16,3,1,2552,4,0,91,2,3,0,2,2,8606,21195,1,0,19,3,4,0,11,3,1,11,8,3,3
2552,23,0,2,507,1,20,1,1,2553,1,1,97,3,2,2,3,2,2272,24812,0,0,14,3,2,0,5,2,3,4,3,1,2
2553,40,1,2,676,1,9,4,1,2554,4,1,86,3,1,2,1,2,2018,21831,3,0,14,3,2,0,15,3,1,5,4,1,0
2554,34,0,2,971,2,1,3,5,2555,4,1,64,2,3,7,3,1,7083,12288,1,1,14,3,4,0,10,3,3,10,9,8,6
2555,31,1,1,561,1,3,3,1,2556,4,0,33,3,1,6,3,2,4084,4156,1,0,12,3,1,0,7,2,1,7,2,7,7
2556,50,0,1,333,1,22,5,3,2557,3,1,88,1,4,5,4,2,14411,24450,1,1,13,3,4,0,32,2,3,32,6,13,9
2557,34,0,2,1440,2,7,2,5,2558,2,1,55,3,1,8,3,1,2308,4944,0,1,25,4,2,1,12,4,3,11,10,5,7
2558,42,0,2,1210,1,2,3,3,2559,3,1,68,2,1,2,2,1,4841,24052,4,0,14,3,2,1,4,3,3,1,0,0,0
2559,37,0,2,674,1,13,3,3,2560,1,1,47,3,2,6,4,1,4285,3031,1,0,17,3,1,0,10,2,3,10,8,3,7
2560,29,0,2,441,1,8,1,4,2561,3,0,39,1,2,0,1,1,9715,7288,3,0,13,3,3,1,9,3,3,7,7,0,7
2561,33,0,2,575,1,25,3,1,2562,4,1,44,2,2,4,2,2,4320,24152,1,0,13,3,4,0,5,2,3,5,3,0,2
2562,45,0,2,950,1,28,3,5,2563,4,1,97,3,1,6,4,1,2132,4585,4,0,20,4,4,1,8,3,3,5,4,0,3
2563,42,0,1,288,1,2,3,1,2564,4,1,40,3,3,0,4,1,10124,18611,2,1,14,3,3,1,24,3,1,20,8,13,9
2564,40,0,2,1342,2,9,2,3,2565,1,1,47,3,2,7,1,1,5473,19345,0,0,12,3,4,0,9,5,4,8,4,7,1
2565,33,0,2,589,1,28,4,1,2566,2,1,79,3,2,2,3,1,5207,22949,1,1,12,3,2,1,15,3,3,15,14,5,7
2566,40,0,2,898,0,6,2,3,2567,3,1,38,3,4,3,4,2,16437,17381,1,1,21,4,4,0,21,2,3,21,7,7,7
2567,24,0,2,350,1,21,2,5,2568,3,1,57,2,1,2,1,0,2296,10036,0,0,14,3,2,3,2,3,3,1,1,0,0
2568,40,0,0,1142,1,8,2,1,2569,4,1,72,3,2,0,4,0,4069,8841,3,1,18,3,3,0,8,2,3,2,2,2,2
2569,45,0,2,538,1,1,4,5,2570,1,1,66,3,3,0,2,0,7441,20933,1,0,12,3,1,3,10,4,3,10,8,7,7
2570,35,0,2,1402,2,28,4,1,2571,2,0,98,2,1,8,3,1,2430,26204,0,0,23,4,1,2,6,5,3,5,3,4,2
2571,32,0,2,824,1,5,2,1,2572,4,0,67,2,2,6,2,1,5878,15624,3,0,12,3,1,1,12,2,3,7,1,2,5
2572,36,0,2,1157,2,2,4,1,2573,3,1,70,3,1,8,4,2,2644,17001,3,1,21,4,4,0,7,3,2,3,2,1,2
2573,48,0,2,492,2,16,4,1,2574,3,0,96,3,2,7,3,0,6439,13693,8,0,14,3,3,1,18,2,3,8,7,7,7
2574,29,0,2,598,1,9,3,1,2575,3,1,91,4,1,6,3,1,2451,22376,6,0,18,3,1,2,5,2,2,1,0,0,0
2575,33,0,2,1242,2,8,4,1,2576,1,1,46,3,2,7,1,1,6392,10589,2,0,13,3,4,1,8,6,1,2,2,2,2
2576,30,1,2,740,2,1,3,1,2577,2,1,64,2,2,7,1,1,9714,5323,1,0,11,3,4,1,10,4,3,10,8,6,7
2577,38,0,1,888,0,10,4,0,2578,3,1,71,3,2,1,3,1,6077,14814,3,0,11,3,3,0,10,2,3,6,3,1,2
2578,35,0,2,992,1,1,3,3,2579,4,1,68,2,1,2,1,2,2450,21731,1,0,19,3,2,0,3,3,3,3,0,1,2
2579,30,0,2,1288,2,29,4,5,2580,3,1,33,3,3,7,2,1,9250,17799,3,0,12,3,2,1,9,3,3,4,2,1,3
2580,35,1,2,104,1,2,3,1,2581,1,0,69,3,1,2,1,0,2074,26619,1,1,12,3,4,1,1,2,3,1,0,0,0
2581,53,1,2,607,1,2,5,5,2582,3,0,78,2,3,4,4,1,10169,14618,0,0,16,3,2,1,34,4,3,33,7,1,9
2582,38,1,2,903,1,2,3,3,2583,3,1,81,3,2,4,2,1,4855,7653,4,0,11,3,1,2,7,2,3,5,2,1,4
2583,32,0,0,1200,1,1,4,5,2584,4,1,62,3,2,6,1,1,4087,25174,4,0,14,3,2,1,9,3,2,6,5,1,2
2584,48,0,2,1108,1,15,4,4,2585,3,0,65,3,1,6,1,1,2367,16530,8,0,12,3,4,1,10,3,2,8,2,7,6
2585,34,0,2,479,1,7,4,3,2586,1,1,35,3,1,6,4,2,2972,22061,1,0,13,3,3,0,1,4,1,1,0,0,0
2586,55,0,2,685,2,26,5,2,2587,3,1,60,2,5,3,4,1,19586,23037,1,0,21,4,3,1,36,3,3,36,6,2,13
2587,34,0,2,1351,1,1,4,1,2588,2,1,45,3,2,6,4,1,5484,13008,9,0,17,3,2,1,9,3,2,2,2,2,1
2588,26,0,2,474,1,3,3,1,2589,1,0,89,3,1,6,4,1,2061,11133,1,0,21,4,1,0,1,5,3,1,0,0,0
2589,38,0,2,1245,2,14,3,1,2590,3,1,80,3,2,7,2,1,9924,12355,0,0,11,3,4,1,10,3,3,9,8,7,7
2590,38,0,2,437,2,16,3,1,2591,2,0,90,3,2,7,2,2,4198,16379,2,0,12,3,2,0,8,5,4,3,2,1,2
2591,36,0,2,884,2,1,4,1,2592,2,0,73,3,2,7,3,2,6815,21447,6,0,13,3,1,0,15,5,3,1,0,0,0
2592,29,0,2,1370,1,3,1,3,2593,2,1,87,3,1,2,1,2,4723,16213,1,1,18,3,4,0,10,3,3,10,9,1,5
2593,35,0,2,670,1,10,4,3,2594,1,0,51,3,2,0,3,2,6142,4223,3,1,16,3,3,0,10,4,3,5,2,0,4
2594,39,0,2,1462,2,6,3,3,2595,4,1,38,4,3,7,3,1,8237,4658,2,0,11,3,1,1,11,3,3,7,6,7,6
2595,29,0,1,995,1,2,1,1,2596,1,1,87,3,2,0,4,0,8853,24483,1,0,19,3,4,1,6,0,4,6,4,1,3
2596,50,0,2,264,2,9,3,2,2597,3,1,59,3,5,3,3,1,19331,19519,4,1,16,3,3,1,27,2,3,1,0,0,0
2597,23,0,2,977,1,10,3,5,2598,4,1,45,4,1,6,3,1,2073,12826,2,0,16,3,4,1,4,2,3,2,2,2,2
2598,36,0,1,1302,1,6,4,1,2599,1,1,80,4,2,2,1,1,5562,19711,3,1,13,3,4,1,9,3,3,3,2,0,2
2599,42,0,2,1059,1,9,2,4,2600,4,1,93,2,5,3,4,2,19613,26362,8,0,22,4,4,0,24,2,3,1,0,0,1
2600,35,0,2,750,1,28,3,1,2601,2,1,46,4,2,2,3,1,3407,25348,1,0,17,3,4,2,10,3,2,10,9,6,8
2601,34,0,1,653,1,10,4,5,2602,4,1,92,2,2,0,3,1,5063,15332,1,0,14,3,2,1,8,3,2,8,2,7,7
2602,40,0,2,118,2,14,2,1,2603,4,0,84,3,2,7,1,1,4639,11262,1,0,15,3,3,1,5,2,3,5,4,1,2
2603,43,0,2,990,1,27,3,5,2604,4,1,87,4,1,2,2,0,4876,5855,5,0,12,3,3,1,8,0,3,6,4,0,2
2604,35,0,2,1349,1,7,2,1,2605,3,1,63,2,1,2,4,1,2690,7713,1,0,18,3,4,1,1,5,2,1,0,0,1
2605,46,0,2,563,2,1,4,1,2606,4,1,56,4,4,3,1,2,17567,3156,1,0,15,3,2,0,27,5,1,26,0,0,12
2606,28,1,2,329,1,24,3,3,2607,3,1,51,3,1,2,2,1,2408,7324,1,1,17,3,3,3,1,3,3,1,1,0,0
2607,22,0,0,457,1,26,2,4,2608,2,0,85,2,1,6,3,1,2814,10293,1,1,14,3,2,0,4,2,2,4,2,1,3
2608,50,0,1,1234,1,20,5,3,2609,2,1,41,3,4,0,3,1,11245,20689,2,1,15,3,3,1,32,3,3,30,8,12,13
2609,32,0,2,634,1,5,4,4,2610,2,0,35,4,1,6,4,1,3312,18783,3,0,17,3,4,2,6,3,3,3,2,0,2
2610,44,0,2,1313,1,7,3,3,2611,2,0,31,3,5,5,4,0,19049,3549,0,1,14,3,4,1,23,4,2,22,7,1,10
2611,30,0,2,241,1,7,3,3,2612,2,1,48,2,1,6,2,1,2141,5348,1,0,12,3,2,1,6,3,2,6,4,1,1
2612,45,0,2,1015,1,5,5,3,2613,3,0,50,1,2,2,1,2,5769,23447,1,1,14,3,1,0,10,3,3,10,7,1,4
2613,45,0,0,336,2,26,3,2,2614,1,1,52,2,2,7,1,1,4385,24162,1,0,15,3,1,1,10,2,3,10,7,4,5
2614,31,0,1,715,2,2,4,4,2615,4,1,54,3,2,7,1,2,5332,21602,7,0,13,3,4,0,10,3,3,5,2,0,3
2615,36,0,2,559,1,12,4,1,2616,3,0,76,3,2,4,3,1,4663,12421,9,1,12,3,2,2,7,2,3,3,2,1,1
2616,34,0,1,426,1,10,4,1,2617,3,1,42,4,2,4,4,0,4724,17000,1,0,13,3,1,1,9,3,3,9,7,7,2
2617,49,0,2,722,1,25,4,1,2618,3,0,84,3,1,2,1,1,3211,22102,1,0,14,3,4,1,10,3,2,9,6,1,4
2618,39,0,2,1387,1,10,5,3,2619,2,1,76,3,2,4,1,1,5377,3835,2,0,13,3,4,3,10,3,3,7,7,7,7
2619,27,0,2,1302,1,19,3,4,2620,4,1,67,2,1,2,1,0,4066,16290,1,0,11,3,1,2,7,3,3,7,7,0,7
2620,35,0,2,819,1,18,5,1,2621,2,1,48,4,2,6,1,1,5208,26312,1,0,11,3,4,0,16,2,3,16,15,1,10
2621,28,0,2,580,1,27,3,3,2622,2,0,39,1,2,4,1,0,4877,20460,0,0,21,4,2,1,6,5,2,5,3,0,0
2622,21,0,2,546,1,5,1,3,2623,3,1,97,3,1,6,4,2,3117,26009,1,0,18,3,3,0,3,2,3,2,2,2,2
2623,18,1,1,544,2,3,2,3,2624,2,0,70,3,1,8,4,2,1569,18420,1,1,12,3,3,0,0,2,4,0,0,0,0
2624,47,0,2,1176,0,26,4,1,2625,4,0,98,3,5,3,3,1,19658,5220,3,0,11,3,3,1,27,2,3,5,2,1,0
2625,39,0,2,170,1,3,2,3,2626,3,1,76,2,2,2,3,0,3069,10302,0,0,15,3,4,1,11,3,3,10,8,0,7
2626,40,0,2,884,1,15,3,1,2627,1,0,80,2,3,4,3,1,10435,25800,1,0,13,3,4,2,18,2,3,18,15,14,12
2627,35,0,0,208,1,8,4,1,2628,3,0,52,3,2,0,3,1,4148,12250,1,0,12,3,4,1,15,5,3,14,11,2,9
2628,37,0,2,671,1,19,3,1,2629,3,1,85,3,2,4,3,1,5768,26493,3,0,17,3,1,3,9,2,2,4,3,0,2
2629,39,0,1,711,1,4,3,3,2630,1,0,81,3,2,4,3,2,5042,3140,0,0,13,3,4,0,10,2,1,9,2,3,8
2630,45,0,2,1329,1,2,2,4,2631,4,0,59,2,2,4,4,0,5770,5388,1,0,19,3,1,2,10,3,3,10,7,3,9
2631,38,0,2,397,1,2,2,3,2632,4,0,54,2,3,4,3,1,7756,14199,3,1,19,3,4,1,10,6,4,5,4,0,2
2632,35,1,2,737,2,10,3,3,2633,4,1,55,2,3,7,1,1,10306,21530,9,0,17,3,3,0,15,3,3,13,12,6,0
2633,37,0,2,1470,1,10,3,3,2634,2,0,71,3,1,6,2,1,3936,9953,1,0,11,3,1,1,8,2,1,8,4,7,7
2634,40,0,2,448,1,16,3,1,2635,3,0,84,3,3,4,4,2,7945,19948,6,1,15,3,4,0,18,2,2,4,2,3,3
2635,44,0,1,602,0,1,5,0,2636,1,1,37,3,2,1,4,1,5743,10503,4,1,11,3,3,0,14,3,3,10,7,0,2
2636,48,0,1,365,1,4,5,3,2637,3,1,89,2,4,3,4,1,15202,5602,2,0,25,4,2,1,23,3,3,2,2,2,2
2637,35,1,2,763,2,15,2,3,2638,1,1,59,1,2,7,4,0,5440,22098,6,1,14,3,4,2,7,2,2,2,2,2,2
2638,24,0,1,567,1,2,1,5,2639,1,0,32,3,1,6,4,2,3760,17218,1,1,13,3,3,0,6,2,3,6,3,1,3
2639,27,0,2,486,1,8,3,3,2640,2,0,86,4,1,6,3,1,3517,22490,7,0,17,3,1,0,5,0,3,3,2,0,2
2640,27,0,1,591,1,2,3,3,2641,4,1,87,3,1,6,4,2,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2
2641,40,1,2,1329,1,7,3,1,2642,1,1,73,3,1,2,1,2,2166,3339,3,1,14,3,2,0,10,3,1,4,2,0,3
2642,29,0,2,469,2,10,3,3,2643,3,1,42,2,2,7,3,2,5869,23413,9,0,11,3,3,0,8,2,3,5,2,1,4
2643,36,0,2,711,1,5,4,1,2644,2,0,42,3,3,0,1,1,8008,22792,4,0,12,3,3,2,9,6,3,3,2,0,2
2644,25,0,1,772,1,2,1,1,2645,4,1,77,4,2,4,3,0,5206,4973,1,0,17,3,3,2,7,6,3,7,7,0,7
2645,39,0,2,492,1,12,3,3,2646,4,1,66,3,2,4,2,1,5295,7693,4,0,21,4,3,0,7,3,3,5,4,1,0
2646,49,0,2,301,1,22,4,4,2647,1,0,72,3,4,5,2,1,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2
2647,50,0,2,813,1,17,5,1,2648,4,0,50,2,3,5,1,0,13269,21981,5,0,15,3,3,3,19,3,3,14,11,1,11
